file,sublevel,grid_size,n_states,win_prob,expected_steps
B-79,14,10,583,0.000000,9.42
B-79,15,10,674,0.000245,30.54
B-79,16,10,507,0.000000,15.87
B-79,17,10,860,0.000000,67.89
B-79,18,10,401,0.003136,16.15
B-79,19,10,1113,0.000000,4.58
B-79,20,10,354,0.000000,6.50
B-79,21,10,404,0.000000,47.51
B-79,22,10,318,0.000000,5.80
B-79,23,10,252,0.000000,1.80
B-79,24,10,410,0.000000,7.73
B-79,25,10,456,0.000000,5.56
B-79,26,10,1481,0.000000,6.67
B-79,27,10,492,0.000000,37.95
B-79,28,10,459,0.000000,5.28
B-79,29,10,506,0.000000,10.80
B-79,30,10,235,0.000000,4.06
B-79,31,10,306,0.000000,7.56
B-79,32,10,1459,0.000000,17.12
B-79,33,10,1351,0.000080,80.63
B-79,34,10,564,0.000000,10.74
B-79,35,10,970,0.000000,3.69
B-79,36,10,230,0.000000,3.06
B-79,37,10,605,0.000000,4.74
B-79,38,10,270,0.000000,147.38
B-79,39,10,522,0.000127,4.44
B-79,40,10,1873,0.000000,13.25
B-79,41,10,733,0.000000,7.02
B-79,42,10,207,0.000001,123.75
B-79,43,10,340,0.000000,1.87
B-79,44,10,309,0.000000,19.76
B-79,45,10,222,0.000000,8.01
B-79,46,10,264,0.008750,5.06
B-79,47,10,256,0.000005,129.26
B-79,48,10,793,0.000001,19.22
B-79,49,10,472,0.000000,62.77
B-79,50,10,570,0.000000,6.59
B-79,51,10,325,0.000000,18.00
B-79,52,10,451,0.000000,5.05
B-79,53,10,284,0.000000,3.32
B-79,54,10,519,0.000013,14.09
B-79,55,10,1017,0.000000,7.25
B-79,56,10,542,0.000000,17.37
B-79,57,10,934,0.000005,12.37
B-79,58,10,285,0.000000,2.65
B-79,59,10,478,0.002112,4.42
B-79,60,10,205,0.000000,23.47
B-79,61,10,408,0.000000,3.45
B-79,62,10,348,0.000125,5.36
B-79,63,10,472,0.000000,5.72
B-79,64,10,731,0.001237,12.63
B-79,65,10,264,0.028528,3.22
B-79,66,10,1364,0.000000,16.80
B-79,67,10,191,0.000000,2.10
B-79,68,10,2667,0.000101,163.67
B-79,69,10,268,0.000000,1.47
B-79,70,10,328,0.000000,7.00
B-79,71,10,319,0.000000,2.70
B-79,72,10,222,0.000000,3.23
B-79,73,10,428,0.000000,5.26
B-79,74,10,398,0.000000,44.36
B-79,75,10,1132,0.000000,44.77
B-79,76,10,532,0.000000,13.13
B-79,77,10,1087,0.130527,90.35
B-79,78,10,547,0.000000,5.78
B-79,79,10,444,0.000000,8.07
B-79,80,10,361,0.000000,5.29
B-79,81,10,240,0.000000,28.05
B-79,82,10,426,0.000000,2.94
B-79,83,10,291,0.000000,5.28
B-79,84,10,346,0.004089,76.41
B-79,85,10,355,0.000000,3.76
B-79,86,10,1495,0.000000,7.02
B-79,87,10,665,0.000000,175.05
B-79,88,10,260,0.000000,1.72
B-79,89,10,766,0.000000,33.84
B-79,90,10,530,0.000000,158.03
B-79,91,10,308,0.377385,258.54
B-79,92,10,258,0.000588,794.34
B-79,93,10,396,0.000000,7.44
B-79,94,10,288,0.000000,3.25
B-79,95,10,292,0.000000,5.65
B-79,96,10,320,0.000000,14.67
B-79,97,10,521,0.000007,16.04
B-79,98,10,352,0.000000,1.68
B-79,99,10,159,0.000000,3.10
B-80,0,10,670,0.000016,14.49
B-80,1,10,1033,0.000000,24.79
B-80,2,10,1688,0.000000,3.94
B-80,3,10,532,0.000000,9.44
B-80,4,10,2827,0.000166,38.62
B-80,5,10,511,0.000033,390.02
B-80,6,10,1579,0.000000,11.45
B-80,7,10,807,0.000001,69.01
B-80,8,10,1143,0.000020,3.41
B-80,9,10,1282,0.000150,5.39
B-80,10,10,628,0.000007,2.27
B-80,11,10,1411,0.000494,37.55
B-80,12,10,1077,0.000000,6.99
B-80,13,10,1278,0.000837,35.65
B-80,14,10,970,0.000039,13.68
B-80,15,10,4366,0.000004,15.65
B-80,16,10,2093,0.000000,4.42
B-80,17,10,4471,0.000664,10.18
B-80,18,10,2024,0.000000,6.97
B-80,19,10,333,0.000000,6.03
B-80,20,10,1313,0.000001,110.98
B-80,21,10,525,0.000000,11.71
B-80,22,10,322,0.000000,3.07
B-80,23,10,1326,0.000000,13.48
B-80,24,10,1010,0.000000,8.42
B-80,25,10,157,0.000088,15.26
B-80,26,10,673,0.000000,49.35
B-80,27,10,364,0.000000,2.91
B-80,28,10,1386,0.000005,5.71
B-80,29,10,761,0.000001,22.65
B-80,30,10,581,0.000000,8.12
B-80,31,10,526,0.000000,3.34
B-80,32,10,2764,0.000001,27.94
B-80,33,10,1569,0.000000,5.26
B-80,34,10,639,0.000000,5.59
B-80,35,10,506,0.000000,11.65
B-80,36,10,1043,0.000000,68.72
B-80,37,10,371,0.000000,4.82
B-80,38,10,193,0.000000,8.04
B-80,39,10,549,0.000000,9.80
B-80,40,10,1520,0.000410,118.47
B-80,41,10,786,0.000001,28.96
B-80,42,10,281,0.000000,3.06
B-80,43,10,1103,0.000000,13.33
B-80,44,10,606,0.000000,29.58
B-80,45,10,418,0.000000,10.09
B-80,46,10,563,0.000000,8.12
B-80,47,10,317,0.000000,10.05
B-80,48,10,922,0.000017,16.88
B-80,49,10,631,0.000000,7.85
B-80,50,10,691,0.000084,10.66
B-80,51,10,1035,0.000000,2.49
B-80,52,10,665,0.001398,15.56
B-80,53,10,469,0.000000,3.70
B-80,54,10,1276,0.000000,3.55
B-80,55,10,1739,0.000000,85.51
B-80,56,10,1457,0.000000,8.56
B-80,57,10,1425,0.000000,4.05
B-80,58,10,481,0.000000,5.58
B-80,59,10,582,0.000000,5.94
B-80,60,10,697,0.000000,4.63
B-80,61,10,583,0.000000,3.95
B-80,62,10,363,0.000000,14.66
B-80,63,10,311,0.000000,5.69
B-80,64,10,989,0.000000,7.81
B-80,65,10,439,0.000002,2.00
B-80,66,10,673,0.000000,2.64
B-80,67,10,1188,0.000000,9.39
B-80,68,10,536,0.000000,1.98
B-80,69,10,1801,0.187707,203.96
B-80,70,10,34,0.013050,10.71
B-80,71,10,1142,0.000003,56.99
B-80,72,10,895,0.000000,9.77
B-80,73,10,330,0.000000,4.64
B-80,74,10,4999,0.000901,4.32
B-80,75,10,715,0.000001,4.15
B-80,76,10,804,0.000000,2.11
B-80,77,10,1110,0.001709,8.57
B-80,78,10,2717,0.003780,9.18
B-80,79,10,2609,0.000000,3.85
B-80,80,10,638,0.000000,15.32
B-80,81,10,244,0.000000,1.98
B-80,82,10,1437,0.000000,8.57
B-80,83,10,2360,0.000000,26.53
B-80,84,10,297,0.000000,4.07
B-80,85,10,717,0.000000,4.00
B-80,86,10,1306,0.000000,12.95
B-80,87,10,229,0.000000,92.24
B-80,88,10,470,0.000000,4.39
B-80,89,10,1302,0.000030,6.64
B-80,90,10,702,0.003906,4.46
B-80,91,10,405,0.000000,2.71
B-80,92,10,640,0.000000,11.07
B-80,93,10,1292,0.000080,4.71
B-80,94,10,1076,0.000000,248.93
B-80,95,10,1521,0.000015,2.77
B-80,96,10,2580,0.000075,2.20
B-80,97,10,358,0.000000,3.22
B-80,98,10,1455,0.000000,13.64
B-80,99,10,379,0.000000,7.56
B-81,0,10,696,0.000000,8.66
B-81,1,10,930,0.000000,31.46
B-81,2,10,499,0.000000,12.11
B-81,3,10,701,0.000000,5.41
B-81,4,10,346,0.000000,1.51
B-81,5,10,623,0.000000,6.03
B-81,6,10,624,0.000000,8.72
B-81,7,10,674,0.000000,12.38
B-81,8,10,361,0.000000,6.52
B-81,9,10,156,0.000000,2.71
B-81,10,10,1167,0.000000,41.22
B-81,11,10,321,0.000000,3.15
B-81,12,10,548,0.001872,6.46
B-81,13,10,259,0.000000,9.43
B-81,14,10,530,0.000001,3.91
B-81,15,10,1395,0.000240,60.30
B-81,16,10,452,0.000000,4.73
B-81,17,10,784,0.005035,23.48
B-81,18,10,918,0.000000,7.59
B-81,19,10,473,0.000000,4.71
B-81,20,10,245,0.000000,6.27
B-81,21,10,585,0.000000,35.01
B-81,22,10,1417,0.000000,3.21
B-81,23,10,415,0.000000,20.73
B-81,24,10,345,0.000000,2.86
B-81,25,10,321,0.000000,9.19
B-81,26,10,420,0.000004,3.40
B-81,27,10,1160,0.000000,7.61
B-81,28,10,288,0.000000,5.31
B-81,29,10,677,0.000000,15.87
B-81,30,10,278,0.000000,5.37
B-81,31,10,280,0.000009,60.16
B-81,32,10,399,0.000000,88.29
B-81,33,10,422,0.000000,2.72
B-81,34,10,932,0.000000,6.42
B-81,35,10,1773,0.000000,39.25
B-81,36,10,2351,0.000001,4.56
B-81,37,10,547,0.000005,4.55
B-81,38,10,652,0.000000,2.94
B-81,39,10,614,0.000000,18.76
B-81,40,10,570,0.073248,127.08
B-81,41,10,493,0.000000,8.21
B-81,42,10,741,0.000000,20.34
B-81,43,10,432,0.000000,14.80
B-81,44,10,493,0.000000,23.60
B-81,45,10,270,0.000000,8.98
B-81,46,10,431,0.000000,3.17
B-81,47,10,694,0.000000,3.87
B-81,48,10,3941,0.201392,3.97
B-81,49,10,531,0.000218,2.59
B-81,50,10,1129,0.000000,8.97
B-81,51,10,1520,0.000000,16.55
B-81,52,10,1629,0.000005,259.91
B-81,53,10,397,0.001308,321.71
B-81,54,10,263,0.000000,7.00
B-81,55,10,1756,0.000009,33.88
B-81,56,10,262,0.000000,2.21
B-81,57,10,302,0.000000,7.17
B-81,58,10,1032,0.000000,4.11
B-81,59,10,404,0.000003,4.06
B-81,60,10,407,0.000000,5.14
B-81,61,10,1573,0.000000,43.07
B-81,62,10,227,0.000000,4.10
B-81,63,10,989,0.000000,18.19
B-81,64,10,1077,0.000000,2.50
B-81,65,10,227,0.000000,2.82
B-81,66,10,549,0.000000,9.48
B-81,67,10,330,0.000000,6.30
B-81,68,10,984,0.000000,3.40
B-81,69,10,1074,0.000000,20.89
B-81,70,10,1102,0.000001,408.05
B-81,71,10,551,0.000000,3.39
B-81,72,10,761,0.000000,5.71
B-81,73,10,593,0.000000,4.65
B-81,74,10,222,0.000000,8.89
B-81,75,10,282,0.000153,4.01
B-81,76,10,492,0.000000,6.29
B-81,77,10,500,0.000000,11.54
B-81,78,10,220,0.000000,5.27
B-81,79,10,246,0.000000,3.79
B-81,80,10,959,0.000004,14.68
B-81,81,10,777,0.000000,48.77
B-81,82,10,445,0.014914,161.76
B-81,83,10,1175,0.000000,13.89
B-81,84,10,251,0.000000,7.97
B-81,85,10,1556,0.000000,2.61
B-81,86,10,705,0.000000,6.81
B-81,87,10,458,0.000000,3.72
B-81,88,10,1667,0.055052,8.19
B-81,89,10,804,0.000010,17.54
B-81,90,10,622,0.000000,67.43
B-81,91,10,725,0.000000,5.75
B-81,92,10,979,0.010855,18.31
B-81,93,10,386,0.000000,18.14
B-81,94,10,425,0.000000,1.72
B-81,95,10,541,0.000000,42.53
B-81,96,10,809,0.000000,6.79
B-81,97,10,582,0.000000,20.62
B-81,98,10,765,0.000000,35.39
B-81,99,10,330,0.000000,43.13
B-82,0,10,847,0.000000,2.84
B-82,1,10,1257,0.000000,11.29
B-82,2,10,323,0.000000,7.37
B-82,3,10,558,0.000000,7.19
B-82,4,10,311,0.000000,3.45
B-82,5,10,1051,0.000000,11.54
B-82,6,10,1989,0.000000,4.02
B-82,7,10,655,0.000007,2.76
B-82,8,10,402,0.000000,2.26
B-82,9,10,693,0.000000,59.18
B-82,10,10,934,0.000000,7.79
B-82,11,10,1084,0.000000,26.20
B-82,12,10,649,0.000000,5.41
B-82,13,10,424,0.000000,4.20
B-82,14,10,1028,0.000000,5.73
B-82,15,10,329,0.000000,1.87
B-82,16,10,439,0.000000,6.27
B-82,17,10,436,0.000000,6.13
B-82,18,10,596,0.000004,17.97
B-82,19,10,594,0.000001,10.87
B-82,20,10,279,0.000000,61.74
B-82,21,10,1061,0.000000,5.57
B-82,22,10,242,0.000000,2.95
B-82,23,10,1688,0.000000,3.79
B-82,24,10,1106,0.000000,5.92
B-82,25,10,334,0.000000,10.53
B-82,26,10,1045,0.000000,6.31
B-82,27,10,289,0.000000,6.77
B-82,28,10,3224,0.000000,6.15
B-82,29,10,489,0.000000,7.97
B-82,30,10,293,0.000000,6.34
B-82,31,10,560,0.000000,2.92
B-82,32,10,796,0.000000,7.39
B-82,33,10,2098,0.000000,11.98
B-82,34,10,1069,0.000012,69.04
B-82,35,10,427,0.000000,1.80
B-82,36,10,902,0.000000,3.23
B-82,37,10,1099,0.000000,68.97
B-82,38,10,221,0.000000,3.98
B-82,39,10,621,0.000000,13.00
B-82,40,10,1176,0.000000,90.83
B-82,41,10,985,0.000000,3.82
B-82,42,10,1502,0.000000,3.55
B-82,43,10,238,0.000000,10.98
B-82,44,10,3814,0.000000,6.05
B-82,45,10,1777,0.000000,4.26
B-82,46,10,671,0.000000,7.52
B-82,47,10,857,0.000000,3.02
B-82,48,10,340,0.000000,10.37
B-82,49,10,3,0.083333,1.67
B-82,50,10,1294,0.000000,3.07
B-82,51,10,458,0.000000,43.66
B-82,52,10,2135,0.000021,4.66
B-82,53,10,1531,0.000000,10.87
B-82,54,10,904,0.000000,2.65
B-82,55,10,591,0.000000,24.63
B-82,56,10,1936,0.000000,8.97
B-82,57,10,1180,0.000000,12.24
B-82,58,10,970,0.000000,14.23
B-82,59,10,618,0.000002,12.63
B-82,60,10,2469,0.000003,10.51
B-82,61,10,333,0.000000,5.68
B-82,62,10,1657,0.011010,98.36
B-82,63,10,2094,0.000000,5.65
B-82,64,10,392,0.000000,7.24
B-82,65,10,1058,0.000043,307.36
B-82,66,10,607,0.000000,3.31
B-82,67,10,311,0.000000,2.09
B-82,68,10,1552,0.000084,7.51
B-82,69,10,1275,0.000000,3.93
B-82,70,10,1087,0.000000,3.21
B-82,71,10,791,0.000000,16.06
B-82,72,10,474,0.000000,3.74
B-82,73,10,992,0.000000,20.79
B-82,74,10,901,0.000000,89.56
B-82,75,10,934,0.000000,5.21
B-82,76,10,931,0.050726,15.13
B-82,77,10,498,0.000000,8.07
B-82,78,10,489,0.000000,4.78
B-82,79,10,881,0.000000,6.17
B-82,80,10,378,0.000000,25.43
B-82,81,10,903,0.000000,10.66
B-82,82,10,3376,0.000000,2.03
B-82,83,10,388,0.000000,5.23
B-82,84,10,1001,0.000000,6.73
B-82,85,10,1439,0.002136,4.97
B-82,86,10,847,0.000000,2.84
B-82,87,10,1257,0.000000,11.29
B-82,88,10,323,0.000000,7.37
B-82,89,10,558,0.000000,7.19
B-82,90,10,311,0.000000,3.45
B-82,91,10,1051,0.000000,11.54
B-82,92,10,1989,0.000000,4.02
B-82,93,10,655,0.000007,2.76
B-82,94,10,402,0.000000,2.26
B-82,95,10,693,0.000000,59.18
B-82,96,10,934,0.000000,7.79
B-82,97,10,1084,0.000000,26.20
B-82,98,10,649,0.000000,5.41
B-82,99,10,424,0.000000,4.20
B-83,0,10,3856,0.000000,5.82
B-83,1,10,1336,0.000003,10.52
B-83,2,10,696,0.000000,1.65
B-83,3,10,2194,0.000002,23.09
B-83,4,10,2476,0.000000,19.00
B-83,5,10,631,0.000000,11.12
B-83,6,10,2259,0.000000,12.95
B-83,7,10,2203,0.029665,76.95
B-83,8,10,1945,0.000122,70.49
B-83,9,10,5203,0.086933,14.21
B-83,10,10,867,0.000000,1.53
B-83,11,10,1687,0.000000,2.48
B-83,12,10,324,0.000002,4.64
B-83,13,10,1512,0.000020,5.98
B-83,14,10,3469,0.000005,7.58
B-83,15,10,4603,0.000000,3.85
B-83,16,10,8427,0.000360,37.36
B-83,17,10,5447,0.000000,12.57
B-83,18,10,6790,0.000008,77.69
B-83,19,10,2164,0.005548,9.99
B-83,20,10,3937,0.000000,7.90
B-83,21,10,486,0.002616,62.44
B-83,22,10,3092,0.000042,6.96
B-83,23,10,4748,0.000000,6.63
B-83,24,10,2320,0.000000,21.75
B-83,25,10,1824,0.000000,4.82
B-83,26,10,4110,0.000032,4.65
B-83,27,10,1892,0.000030,18.94
B-83,28,10,355,0.000000,1.88
B-83,29,10,1929,0.000010,2.91
B-83,30,10,2269,0.096113,39.88
B-83,31,10,1394,0.080336,7.76
B-83,32,10,2505,0.001117,7.39
B-83,33,10,5303,0.000012,4.39
B-83,34,10,466,0.000000,3.00
B-83,35,10,2282,0.000000,10.34
B-83,36,10,3240,0.000002,40.53
B-83,37,10,4219,0.000000,16.28
B-83,38,10,772,0.000000,16.21
B-83,39,10,1693,0.000000,4.30
B-83,40,10,2050,0.000019,6.07
B-83,41,10,2976,0.000020,26.99
B-83,42,10,2947,0.000000,10.99
B-83,43,10,1149,0.000000,2.44
B-83,44,10,1672,0.005637,4.87
B-83,45,10,1739,0.000238,3.24
B-83,46,10,4335,0.000000,4.27
B-83,47,10,5278,0.000084,4.63
B-83,48,10,1679,0.000000,10.99
B-83,49,10,1807,0.000002,15.23
B-83,50,10,1285,0.000000,36.97
B-83,51,10,1926,0.000090,26.26
B-83,52,10,1201,0.000000,9.48
B-83,53,10,3703,0.001693,19.19
B-83,54,10,1808,0.000000,3.73
B-83,55,10,5478,0.000000,4.73
B-83,56,10,676,0.000000,20.41
B-83,57,10,3400,0.000120,7.76
B-83,58,10,1684,0.000414,125.53
B-83,59,10,1246,0.000097,536.64
B-83,60,10,7217,0.000000,6.08
B-83,61,10,4599,0.002703,25.87
B-83,62,10,786,0.000000,4.05
B-83,63,10,2790,0.009353,2.10
B-83,64,10,9405,0.000007,5.00
B-83,65,10,2139,0.000084,13.58
B-83,66,10,9071,0.000000,2.79
B-83,67,10,4005,0.109244,8.00
B-83,68,10,2276,0.000214,7.06
B-83,69,10,1451,0.069510,157.17
B-83,70,10,3199,0.000003,15.41
B-83,71,10,778,0.000001,5.15
B-83,72,10,3338,0.000000,8.78
B-83,73,10,1212,0.000018,1.67
B-83,74,10,397,0.000000,2.01
B-83,75,10,4353,0.000370,6.93
B-83,76,10,2944,0.000000,14.53
B-83,77,10,2020,0.000004,9.98
B-83,78,10,2381,0.000000,3.61
B-83,79,10,1084,0.000000,10.77
B-83,80,10,1792,0.000001,5.68
B-83,81,10,3745,0.001458,4.81
B-83,82,10,1368,0.000000,2.52
B-83,83,10,1107,0.000053,72.38
B-83,84,10,4024,0.000003,5.61
B-83,85,10,1618,0.002579,52.84
B-83,86,10,1360,0.000000,1.88
B-83,87,10,1684,0.000004,5.43
B-83,88,10,2184,0.000099,28.82
B-83,89,10,1302,0.000043,19.93
B-83,90,10,1254,0.000000,11.61
B-83,91,10,1080,0.000000,4.95
B-83,92,10,2719,0.000000,11.03
B-83,93,10,2002,0.000133,18.04
B-83,94,10,2903,0.000000,6.86
B-83,95,10,5850,0.000000,30.24
B-83,96,10,489,0.000005,3.19
B-83,97,10,1397,0.000588,6.81
B-83,98,10,3871,0.000000,2.66
B-83,99,10,4239,0.000000,50.98
B-84,0,10,11467,0.000247,20.66
B-84,1,10,536,0.000000,34.35
B-84,2,10,7098,0.000000,3.02
B-84,3,10,8857,0.000161,16.12
B-84,4,10,4485,0.000684,22.62
B-84,5,10,5993,0.000010,51.12
B-84,6,10,10502,0.000003,14.20
B-84,7,10,6565,0.000000,5.43
B-84,8,10,7263,0.000000,5.67
B-84,9,10,3064,0.000000,7.03
B-84,10,10,4864,0.000000,58.73
B-84,11,10,1954,0.000000,7.32
B-84,12,10,2292,0.000002,7.03
B-84,13,10,3181,0.000021,10.45
B-84,14,10,6087,0.000000,4.51
B-84,15,10,11665,0.000036,48.92
B-84,16,10,5999,0.009481,19.58
B-84,17,10,5627,0.000000,1.84
B-84,18,10,1236,0.000670,6.60
B-84,19,10,2962,0.000000,63.09
B-84,20,10,6009,0.000000,24.24
B-84,21,10,4169,0.000117,14.37
B-84,22,10,23853,0.000015,4.71
B-84,23,10,4117,0.000064,30.30
B-84,24,10,5938,0.000765,12.88
B-84,25,10,2316,0.000000,3.91
B-84,26,10,6287,0.000000,37.38
B-84,27,10,2841,0.000000,7.22
B-84,28,10,744,0.000000,9.03
B-84,29,10,4017,0.000000,7.20
B-84,30,10,6645,0.000049,7.85
B-84,31,10,2460,0.000000,27.44
B-84,32,10,7,0.000000,1.64
B-84,33,10,1672,0.000000,44.39
B-84,34,10,9257,0.000000,3.60
B-84,35,10,11034,0.000000,5.00
B-84,36,10,6349,0.000097,4.75
B-84,37,10,664,0.000000,13.72
B-84,38,10,2457,0.000027,15.16
B-84,39,10,1443,0.000002,19.02
B-84,40,10,4368,0.000051,151.27
B-84,41,10,6118,0.000000,2.85
B-84,42,10,18842,0.000000,10.14
B-84,43,10,3054,0.000889,11.00
B-84,44,10,1980,0.000012,5.80
B-84,45,10,5150,0.000527,6.89
B-84,46,10,4567,0.000026,3.39
B-84,47,10,9346,0.000000,3.21
B-84,48,10,2536,0.000000,6.50
B-84,49,10,2541,0.000978,11.08
B-84,50,10,1824,0.000000,6.31
B-84,51,10,1021,0.000000,4.88
B-84,52,10,5248,0.000000,4.93
B-84,53,10,8764,0.000000,4.38
B-84,54,10,12472,0.000002,4.95
B-84,55,10,4101,0.000000,3.32
B-84,56,10,3837,0.000007,1.98
B-84,57,10,5965,0.000000,3.30
B-84,58,10,13928,0.000000,6.03
B-84,59,10,2501,0.000000,3.10
B-84,60,10,12093,0.027625,36.87
B-84,61,10,5927,0.002930,33.68
B-84,62,10,3922,0.000033,7.47
B-84,63,10,8418,0.000000,10.44
B-84,64,10,13946,0.000000,4.30
B-84,65,10,437,0.000000,2.84
B-84,66,10,5224,0.000063,15.33
B-84,67,10,1221,0.000000,4.92
B-84,68,10,5897,0.000040,73.53
B-84,69,10,2918,0.009921,29.46
B-84,70,10,4391,0.000029,14.53
B-84,71,10,11057,0.036052,84.03
B-84,72,10,5282,0.000033,6.08
B-84,73,10,4505,0.009864,23.83
B-84,74,10,9877,0.000000,24.92
B-84,75,10,3443,0.011554,42.77
B-84,76,10,3785,0.000001,10.00
B-84,77,10,3853,0.000003,17.24
B-84,78,10,1527,0.000842,20.52
B-84,79,10,349,0.000000,4.51
B-84,80,10,4687,0.001831,15.03
B-84,81,10,6417,0.000002,8.55
B-84,82,10,4311,0.000014,5.89
B-84,83,10,6118,0.000000,10.05
B-84,84,10,11556,0.000013,3.73
B-84,85,10,5220,0.000862,87.58
B-84,86,10,17555,0.000000,8.39
B-84,87,10,6100,0.000010,29.58
B-84,88,10,1865,0.000000,2.69
B-84,89,10,17205,0.000000,135.32
B-84,90,10,4269,0.000001,11.01
B-84,91,10,3224,0.005949,12.42
B-84,92,10,454,0.000000,4.87
B-84,93,10,4545,0.000000,14.56
B-84,94,10,8313,0.000000,1.73
B-84,95,10,7213,0.000003,10.94
B-84,96,10,6250,0.000000,4.65
B-84,97,10,6832,0.001868,22.19
B-84,98,10,5506,0.000000,32.38
B-84,99,10,12234,0.000023,3.75
B-85,0,10,641,0.000000,2.80
B-85,1,10,3044,0.000000,9.72
B-85,2,10,1392,0.009591,30.52
B-85,3,10,6411,0.000001,19.47
B-85,4,10,2730,0.000002,6.96
B-85,5,10,2036,0.000020,24.29
B-85,6,10,1220,0.000227,10.33
B-85,7,10,5207,0.010145,23.00
B-85,8,10,2766,0.000000,61.36
B-85,9,10,1075,0.000000,4.18
B-85,10,10,1139,0.000001,3.67
B-85,11,10,1386,0.000125,25.79
B-85,12,10,3501,0.000000,11.36
B-85,13,10,979,0.000007,13.36
B-85,14,10,2605,0.000002,4.89
B-85,15,10,1264,0.000005,6.76
B-85,16,10,1866,0.000631,42.64
B-85,17,10,4628,0.000000,9.25
B-85,18,10,3705,0.000001,8.73
B-85,19,10,3535,0.000000,4.03
B-85,20,10,2537,0.000095,6.51
B-85,21,10,1901,0.000631,81.16
B-85,22,10,4416,0.000006,17.28
B-85,23,10,629,0.000000,5.63
B-85,24,10,3197,0.000000,6.05
B-85,25,10,3454,0.001216,4.88
B-85,26,10,3818,0.000405,31.61
B-85,27,10,6448,0.000001,7.74
B-85,28,10,1733,0.338319,278.59
B-85,29,10,287,0.000000,6.69
B-85,30,10,1126,0.000003,7.28
B-85,31,10,3089,0.000002,6.81
B-85,32,10,3887,0.000490,5.48
B-85,33,10,3476,0.000000,3.15
B-85,34,10,6155,0.000000,21.25
B-85,35,10,166,0.000000,5.96
B-85,36,10,12369,0.000000,94.91
B-85,37,10,3958,0.000002,160.32
B-85,38,10,2709,0.000021,7.56
B-85,39,10,4578,0.000084,32.58
B-85,40,10,3703,0.000625,5.48
B-85,41,10,3164,0.000000,9.77
B-85,42,10,2481,0.000006,32.83
B-85,43,10,2424,0.000000,11.38
B-85,44,10,4165,0.000000,8.25
B-85,45,10,2151,0.000000,4.19
B-85,46,10,1158,0.000000,12.82
B-85,47,10,2785,0.000000,7.52
B-85,48,10,103,0.000000,9.03
B-85,49,10,861,0.000000,26.35
B-85,50,10,2357,0.000006,8.29
B-85,51,10,4365,0.000000,2.89
B-85,52,10,7332,0.000000,14.11
B-85,53,10,49,0.003300,3.43
B-85,54,10,3382,0.000607,20.36
B-85,55,10,2868,0.000025,13.25
B-85,56,10,570,0.000000,7.29
B-85,57,10,2379,0.000000,4.77
B-85,58,10,1840,0.000000,21.94
B-85,59,10,7434,0.006614,4.83
B-85,60,10,819,0.000000,2.59
B-85,61,10,2089,0.000006,3.38
B-85,62,10,2193,0.000000,34.18
B-85,63,10,3399,0.009923,152.36
B-85,64,10,2008,0.000000,13.39
B-85,65,10,4606,0.000011,7.26
B-85,66,10,627,0.000000,1.94
B-85,67,10,1937,0.000000,2.55
B-85,68,10,4418,0.017270,53.29
B-85,69,10,487,0.000000,6.78
B-85,70,10,1767,0.000000,4.73
B-85,71,10,304,0.000000,5.44
B-85,72,10,1210,0.000513,17.04
B-85,73,10,1827,0.000005,19.30
B-85,74,10,2501,0.000035,32.22
B-85,75,10,2833,0.000044,4.51
B-85,76,10,4263,0.000000,2.86
B-85,77,10,2037,0.000000,6.04
B-85,78,10,3723,0.000007,39.31
B-85,79,10,1655,0.000000,8.02
B-85,80,10,2899,0.001850,18.84
B-85,81,10,1695,0.000000,3.69
B-85,82,10,593,0.000000,18.21
B-85,83,10,1309,0.000011,9.20
B-85,84,10,2863,0.000005,6.10
B-85,85,10,3702,0.000000,3.61
B-85,86,10,846,0.000000,23.62
B-85,87,10,1906,0.000006,7.25
B-85,88,10,1141,0.000000,4.47
B-85,89,10,4352,0.000000,4.10
B-85,90,10,1676,0.000000,4.45
B-85,91,10,1723,0.000000,9.96
B-85,92,10,3984,0.596552,21.07
B-85,93,10,2290,0.000001,5.63
B-85,94,10,1544,0.000005,4.71
B-85,95,10,234,0.000000,2.61
B-85,96,10,576,0.000000,4.40
B-85,97,10,200,0.000000,6.71
B-85,98,10,3622,0.000026,12.53
B-85,99,10,2416,0.000136,30.21
B-86,0,10,641,0.000000,2.80
B-86,1,10,3044,0.000000,9.72
B-86,2,10,1392,0.009591,30.52
B-86,3,10,2730,0.000002,6.96
B-86,4,10,1220,0.000227,10.33
B-86,5,10,5207,0.010145,23.00
B-86,6,10,2766,0.000000,61.36
B-86,7,10,1075,0.000000,4.18
B-86,8,10,3501,0.000000,11.36
B-86,9,10,2605,0.000002,4.89
B-86,10,10,1264,0.000005,6.76
B-86,11,10,1866,0.000631,42.64
B-86,12,10,4628,0.000000,9.25
B-86,13,10,1901,0.000631,81.16
B-86,14,10,3197,0.000000,6.05
B-86,15,10,3454,0.001216,4.88
B-86,16,10,3818,0.000405,31.61
B-86,17,10,6448,0.000001,7.74
B-86,18,10,1733,0.338319,278.59
B-86,19,10,1126,0.000003,7.28
B-86,20,10,3887,0.000490,5.48
B-86,21,10,6155,0.000000,21.25
B-86,22,10,166,0.000000,5.96
B-86,23,10,12369,0.000000,94.91
B-86,24,10,3958,0.000002,160.32
B-86,25,10,3703,0.000625,5.48
B-86,26,10,3164,0.000000,9.77
B-86,27,10,2481,0.000006,32.83
